# t_ps  r2_target_Ang  dist_Ang  force_kcal_per_mol_per_Ang  work_cum_kcal_per_mol
2.899999999999991473e+02 2.857000000000000028e+01 2.832616000000000156e+01 3.511340000000000128e+00 1.692500000000000115e-01
2.999999999999971578e+02 2.857999999999999829e+01 2.865317999999999898e+01 -1.053730000000000055e+00 1.850499999999999923e-01
3.099999999999986926e+02 2.858999999999999986e+01 2.863756000000000057e+01 -6.848600000000000243e-01 1.884500000000000064e-01
3.200000000000002842e+02 2.860000000000000142e+01 2.827264999999999873e+01 4.713799999999999990e+00 2.001300000000000023e-01
3.299999999999982947e+02 2.860999999999999943e+01 2.875403000000000020e+01 -2.074059999999999793e+00 2.108700000000000019e-01
3.399999999999998295e+02 2.862000000000000099e+01 2.868430000000000035e+01 -9.259899999999999798e-01 2.011000000000000010e-01
3.499999999999978400e+02 2.862999999999999901e+01 2.881098000000000070e+01 -2.606050000000000200e+00 1.827000000000000013e-01
3.599999999999994316e+02 2.864000000000000057e+01 2.853665000000000163e+01 1.488199999999999967e+00 1.790700000000000069e-01
3.699999999999974420e+02 2.864999999999999858e+01 2.857344000000000150e+01 1.102500000000000036e+00 2.097900000000000043e-01
3.799999999999989768e+02 2.866000000000000014e+01 2.864889000000000152e+01 1.599700000000000011e-01 1.925000000000000044e-01
3.900000000000005684e+02 2.867000000000000171e+01 2.882500999999999891e+01 -2.232099999999999973e+00 1.757700000000000096e-01
3.999999999999985789e+02 2.867999999999999972e+01 2.873631999999999920e+01 -8.109499999999999487e-01 1.556800000000000128e-01
4.100000000000001137e+02 2.869000000000000128e+01 2.871687999999999974e+01 -3.870500000000000052e-01 1.652700000000000002e-01
4.199999999999981242e+02 2.869999999999999929e+01 2.881739999999999924e+01 -1.690600000000000103e+00 1.622099999999999931e-01
4.299999999999997158e+02 2.871000000000000085e+01 2.880731000000000108e+01 -1.401329999999999965e+00 1.539800000000000058e-01
4.399999999999977263e+02 2.871999999999999886e+01 2.888808999999999827e+01 -2.420420000000000016e+00 1.427799999999999903e-01
4.499999999999992610e+02 2.873000000000000043e+01 2.891747000000000156e+01 -2.699590000000000156e+00 1.171999999999999986e-01
4.599999999999972715e+02 2.873999999999999844e+01 2.888184000000000040e+01 -2.042510000000000048e+00 9.517000000000000459e-02
4.699999999999988631e+02 2.875000000000000000e+01 2.881193999999999988e+01 -8.919500000000000206e-01 7.360999999999999488e-02
4.800000000000003979e+02 2.876000000000000156e+01 2.868308000000000035e+01 1.107590000000000074e+00 6.790000000000000202e-02
4.899999999999984084e+02 2.876999999999999957e+01 2.911272999999999911e+01 -4.935369999999999813e+00 3.787000000000000088e-02
5.000000000000000000e+02 2.878000000000000114e+01 2.883510000000000062e+01 -7.934999999999999831e-01 1.561000000000000061e-02
5.099999999999980105e+02 2.878999999999999915e+01 2.872026999999999930e+01 1.004180000000000073e+00 1.046000000000000055e-02
5.199999999999995453e+02 2.880000000000000071e+01 2.885846000000000089e+01 -8.418900000000000272e-01 -2.309999999999999987e-03
5.299999999999976126e+02 2.880999999999999872e+01 2.892660000000000053e+01 -1.679019999999999957e+00 -7.400000000000000328e-03
5.399999999999990905e+02 2.882000000000000028e+01 2.893310999999999922e+01 -1.628759999999999986e+00 -2.761999999999999872e-02
5.499999999999971578e+02 2.882999999999999829e+01 2.895372000000000057e+01 -1.781519999999999992e+00 -5.766999999999999904e-02
5.599999999999987494e+02 2.883999999999999986e+01 2.886100000000000065e+01 -3.024399999999999866e-01 -5.059000000000000302e-02
5.700000000000002274e+02 2.885000000000000142e+01 2.886436000000000135e+01 -2.068200000000000038e-01 -5.236999999999999988e-02
5.799999999999982947e+02 2.885999999999999943e+01 2.868794000000000111e+01 2.477640000000000065e+00 -4.769000000000000322e-02
5.899999999999998863e+02 2.887000000000000099e+01 2.856071999999999989e+01 4.453590000000000160e+00 -2.314000000000000085e-02
5.999999999999978400e+02 2.887999999999999901e+01 2.882792999999999850e+01 7.498000000000000220e-01 -1.251999999999999988e-02
6.099999999999994316e+02 2.889000000000000057e+01 2.899878000000000000e+01 -1.566410000000000080e+00 3.200000000000000262e-04
6.199999999999973852e+02 2.889999999999999858e+01 2.888486999999999938e+01 2.179000000000000103e-01 3.499999999999999964e-04
6.299999999999989768e+02 2.891000000000000014e+01 2.861658999999999864e+01 4.225159999999999805e+00 1.490000000000000005e-02
6.400000000000005684e+02 2.892000000000000171e+01 2.877127000000000123e+01 2.141719999999999846e+00 4.555000000000000021e-02
6.499999999999985221e+02 2.892999999999999972e+01 2.888654000000000011e+01 6.258200000000000429e-01 6.110999999999999766e-02
6.600000000000001137e+02 2.894000000000000128e+01 2.873323999999999856e+01 2.977399999999999824e+00 9.181999999999999884e-02
6.699999999999981810e+02 2.894999999999999929e+01 2.859971000000000174e+01 5.044159999999999755e+00 1.191299999999999998e-01
6.799999999999996589e+02 2.896000000000000085e+01 2.840653000000000006e+01 7.969920000000000115e+00 1.799600000000000088e-01
