# t_ps  r2_target_Ang  dist_Ang  force_kcal_per_mol_per_Ang  work_cum_kcal_per_mol
1.760000000000000000e+03 3.760000000000000142e+01 3.723451000000000022e+01 5.263010000000000410e+00 4.966561000000000092e+01
1.769999999999999545e+03 3.764999999999999858e+01 3.747601999999999833e+01 2.505250000000000199e+00 4.976270999999999844e+01
1.780000000000000455e+03 3.770000000000000284e+01 3.752517000000000280e+01 2.517599999999999838e+00 4.989889999999999759e+01
1.789999999999999773e+03 3.775000000000000000e+01 3.772265000000000157e+01 3.937899999999999734e-01 5.001648000000000138e+01
1.799999999999999318e+03 3.779999999999999716e+01 3.759875999999999863e+01 2.897790000000000088e+00 5.008642000000000394e+01
1.810000000000000000e+03 3.785000000000000142e+01 3.784669999999999845e+01 4.753999999999999893e-02 5.020497999999999905e+01
1.819999999999999545e+03 3.789999999999999858e+01 3.762955000000000183e+01 3.894420000000000215e+00 5.035956000000000188e+01
1.830000000000000455e+03 3.795000000000000284e+01 3.755138000000000176e+01 5.740129999999999733e+00 5.055151000000000039e+01
1.839999999999999773e+03 3.800000000000000000e+01 3.769523000000000224e+01 4.388639999999999652e+00 5.076903000000000077e+01
1.849999999999999318e+03 3.804999999999999716e+01 3.786726000000000170e+01 2.631520000000000081e+00 5.091092000000000439e+01
1.860000000000000000e+03 3.810000000000000142e+01 3.824768000000000256e+01 -2.126640000000000086e+00 5.099945999999999913e+01
1.869999999999999545e+03 3.814999999999999858e+01 3.836435999999999780e+01 -3.086790000000000145e+00 5.088168000000000291e+01
1.880000000000000455e+03 3.820000000000000284e+01 3.821038999999999675e+01 -1.496399999999999952e-01 5.082119000000000142e+01
1.889999999999999773e+03 3.825000000000000000e+01 3.842763999999999669e+01 -2.557970000000000077e+00 5.075050000000000239e+01
1.899999999999999318e+03 3.829999999999999716e+01 3.840896999999999650e+01 -1.569190000000000085e+00 5.063685999999999865e+01
1.910000000000000000e+03 3.835000000000000142e+01 3.834991000000000128e+01 1.289999999999999914e-03 5.058597000000000321e+01
1.919999999999999545e+03 3.839999999999999858e+01 3.852611000000000274e+01 -1.816009999999999902e+00 5.056085000000000207e+01
1.930000000000000455e+03 3.845000000000000284e+01 3.874638999999999811e+01 -4.268049999999999677e+00 5.039269000000000176e+01
1.939999999999999773e+03 3.850000000000000000e+01 3.846182999999999907e+01 5.496499999999999719e-01 5.025171999999999883e+01
1.949999999999999318e+03 3.854999999999999716e+01 3.870396000000000214e+01 -2.217000000000000082e+00 5.025003999999999849e+01
1.960000000000000000e+03 3.860000000000000142e+01 3.874264999999999759e+01 -2.054100000000000037e+00 5.015966999999999842e+01
1.969999999999999545e+03 3.864999999999999858e+01 3.907025000000000148e+01 -6.051590000000000025e+00 4.997538000000000125e+01
1.980000000000000455e+03 3.870000000000000284e+01 3.906087999999999738e+01 -5.196629999999999860e+00 4.973282000000000380e+01
1.989999999999999773e+03 3.875000000000000000e+01 3.903609000000000151e+01 -4.119629999999999903e+00 4.948031000000000290e+01
1.999999999999999318e+03 3.879999999999999716e+01 3.951323000000000008e+01 -1.027047999999999917e+01 4.948031000000000290e+01
2.010000000000000000e+03 3.885000000000000142e+01 3.903687999999999647e+01 -2.691129999999999800e+00 4.921277000000000612e+01
2.019999999999999545e+03 3.889999999999999858e+01 3.890576000000000079e+01 -8.290000000000000147e-02 4.916468000000000416e+01
2.030000000000000455e+03 3.895000000000000284e+01 3.881304999999999694e+01 1.972020000000000106e+00 4.932484000000000179e+01
2.039999999999999773e+03 3.900000000000000000e+01 3.890514000000000294e+01 1.365969999999999906e+00 4.940411000000000286e+01
2.049999999999999091e+03 3.904999999999999716e+01 3.885734999999999673e+01 2.774090000000000167e+00 4.949462000000000472e+01
2.060000000000000000e+03 3.910000000000000142e+01 3.893916000000000111e+01 2.316030000000000033e+00 4.963883000000000578e+01
2.069999999999999545e+03 3.914999999999999858e+01 3.928522000000000247e+01 -1.947219999999999951e+00 4.966423999999999950e+01
2.080000000000000455e+03 3.920000000000000284e+01 3.895985000000000298e+01 3.458190000000000097e+00 4.974033000000000015e+01
2.090000000000000000e+03 3.925000000000000000e+01 3.893285999999999802e+01 4.566799999999999748e+00 4.995358000000000231e+01
2.099999999999999091e+03 3.929999999999999716e+01 3.913833000000000339e+01 2.328009999999999913e+00 5.010704000000000491e+01
2.110000000000000000e+03 3.935000000000000142e+01 3.915129000000000303e+01 2.861390000000000100e+00 5.015371999999999986e+01
2.119999999999999545e+03 3.939999999999999858e+01 3.937492000000000303e+01 3.611699999999999910e-01 5.023808000000000362e+01
2.130000000000000455e+03 3.945000000000000284e+01 3.931613000000000113e+01 1.927699999999999969e+00 5.027679000000000542e+01
2.140000000000000000e+03 3.950000000000000000e+01 3.905203000000000202e+01 6.450730000000000075e+00 5.045357000000000625e+01
2.149999999999999091e+03 3.954999999999999716e+01 3.914334000000000202e+01 5.855870000000000353e+00 5.072463000000000477e+01
2.160000000000000000e+03 3.960000000000000142e+01 3.938210000000000122e+01 3.137719999999999843e+00 5.093609000000000009e+01
2.169999999999999545e+03 3.964999999999999858e+01 3.929451999999999856e+01 5.118870000000000253e+00 5.112430000000000518e+01
2.180000000000000455e+03 3.970000000000000284e+01 3.953860000000000241e+01 2.324219999999999953e+00 5.136221000000000458e+01
2.190000000000000000e+03 3.975000000000000000e+01 3.960866999999999649e+01 2.035099999999999909e+00 5.152389000000000152e+01
2.199999999999999091e+03 3.979999999999999716e+01 3.926375999999999777e+01 7.721790000000000376e+00 5.176139000000000578e+01
2.210000000000000000e+03 3.985000000000000142e+01 3.927465000000000117e+01 8.285000000000000142e+00 5.217678000000000083e+01
2.219999999999999545e+03 3.989999999999999858e+01 3.930780000000000030e+01 8.527609999999999246e+00 5.255028000000000077e+01
2.230000000000000455e+03 3.995000000000000284e+01 3.951057000000000130e+01 6.327840000000000131e+00 5.295175000000000409e+01
2.240000000000000000e+03 4.000000000000000000e+01 3.970074000000000325e+01 4.309350000000000236e+00 5.315550000000000352e+01
2.249999999999999091e+03 4.004999999999999716e+01 3.964108999999999838e+01 5.888239999999999696e+00 5.341466000000000491e+01
2.260000000000000000e+03 4.010000000000000142e+01 3.984432999999999936e+01 3.681630000000000180e+00 5.368915000000000504e+01
2.269999999999999545e+03 4.014999999999999858e+01 3.953166999999999831e+01 8.903940000000000410e+00 5.396254000000000417e+01
